Timestamp, Temperature (C), Humidity (%), Ozone (ppb), PM2.5 (ug/m3), PM10 (ug/m3), VOC (ug/m3)
97282, 34.00, 21.20, 152.69, 1.60, 2.70, 62
97292, 34.00, 21.10, 152.69, 1.60, 2.60, 63
97302, 34.10, 21.30, 152.69, 1.80, 3.10, 64
97313, 34.20, 21.60, 152.69, 1.70, 2.90, 65
97323, 34.30, 21.30, 139.00, 1.70, 2.60, 65
97333, 34.60, 20.60, 152.69, 1.60, 2.00, 67
97343, 34.80, 20.50, 139.00, 1.60, 3.20, 66
97353, 35.10, 20.60, 139.00, 1.60, 3.40, 66
97363, 35.00, 20.20, 139.00, 1.60, 3.60, 67
97373, 35.10, 20.40, 139.00, 1.50, 2.40, 68
97383, 35.30, 20.90, 139.00, 1.50, 2.30, 67
97393, 35.40, 21.20, 139.00, 1.50, 2.30, 68
97403, 35.50, 21.40, 139.00, 1.50, 2.40, 67
97413, 35.60, 20.90, 139.00, 1.60, 3.10, 67
97423, 35.40, 20.80, 139.00, 1.50, 2.90, 64
97433, 35.10, 20.90, 139.00, 1.50, 2.90, 62
97444, 34.30, 20.20, 139.00, 1.50, 2.60, 56
97454, 33.20, 20.30, 139.00, 1.70, 8.40, 57
97464, 32.00, 20.50, 139.00, 1.70, 8.10, 58
97474, 31.90, 21.00, 139.00, 1.70, 7.70, 58
97484, 31.90, 20.90, 139.00, 1.60, 2.10, 59
97494, 32.00, 21.00, 139.00, 1.80, 2.50, 59
97504, 32.20, 21.30, 139.00, 2.00, 3.10, 60
97514, 32.50, 21.50, 139.00, 2.20, 3.40, 61
97524, 32.80, 21.80, 139.00, 2.20, 4.40, 60
97534, 33.00, 21.50, 139.00, 2.00, 3.70, 59
97544, 33.10, 21.60, 139.00, 1.70, 3.30, 60
97554, 33.00, 21.90, 139.00, 1.80, 2.20, 61
97564, 33.20, 21.80, 139.00, 1.80, 2.20, 62
97575, 33.30, 21.40, 139.00, 1.60, 2.50, 64
97585, 33.50, 21.60, 139.00, 1.60, 2.60, 66
97595, 33.70, 21.70, 139.00, 1.60, 2.90, 67
97605, 34.10, 22.10, 126.98, 1.70, 2.70, 68
97615, 34.40, 21.60, 126.98, 1.60, 2.60, 65
97625, 34.50, 21.70, 126.98, 1.60, 2.30, 64
97635, 34.10, 20.40, 126.98, 1.60, 2.30, 64
97645, 33.80, 20.20, 139.00, 1.50, 3.10, 65
97655, 33.70, 20.20, 139.00, 1.50, 3.00, 67
97665, 33.80, 20.20, 126.98, 1.60, 3.40, 67
97675, 34.00, 19.90, 126.98, 1.60, 2.50, 68
97685, 34.20, 19.90, 126.98, 1.90, 2.90, 67
97695, 34.40, 20.30, 126.98, 1.80, 2.70, 65
97705, 34.50, 20.50, 126.98, 1.80, 2.60, 65
97716, 34.60, 20.70, 126.98, 1.60, 2.30, 65
97726, 34.50, 20.60, 126.98, 1.40, 2.00, 63
97736, 34.70, 21.60, 126.98, 1.40, 2.20, 61
97746, 34.70, 20.40, 126.98, 1.30, 2.10, 60
97756, 34.70, 20.00, 126.98, 1.30, 2.10, 60
97766, 34.50, 20.80, 116.37, 1.40, 2.00, 62
97776, 34.30, 20.20, 126.98, 1.50, 2.00, 64
97786, 34.50, 20.40, 126.98, 1.60, 2.10, 64
97796, 34.50, 20.60, 116.37, 1.50, 2.10, 63
97806, 34.50, 20.40, 126.98, 1.40, 2.20, 61
97816, 33.90, 20.80, 116.37, 1.50, 2.60, 60
97826, 33.50, 21.50, 126.98, 1.40, 2.50, 57
97836, 33.00, 21.90, 126.98, 1.50, 2.80, 57
97847, 32.60, 21.20, 126.98, 1.50, 2.40, 56
97857, 32.50, 21.20, 126.98, 1.40, 2.20, 56
97867, 32.30, 21.60, 126.98, 1.40, 1.90, 57
97877, 32.40, 21.30, 126.98, 1.40, 2.50, 52
97887, 31.90, 21.30, 126.98, 1.60, 3.00, 50
97897, 31.20, 21.80, 126.98, 1.60, 2.90, 49
97907, 30.40, 22.00, 126.98, 1.50, 2.30, 49
97917, 30.30, 21.60, 139.00, 1.50, 2.30, 44
97927, 30.40, 21.80, 139.00, 1.50, 2.60, 44
97937, 29.80, 22.70, 139.00, 1.60, 2.60, 41
97947, 29.30, 23.00, 139.00, 1.50, 2.30, 41
97957, 28.60, 23.10, 139.00, 1.30, 1.70, 40
97967, 27.90, 22.80, 152.69, 1.30, 1.90, 41
97978, 27.30, 23.40, 152.69, 1.50, 2.10, 42
97988, 27.40, 23.80, 152.69, 1.50, 2.30, 42
97998, 27.20, 23.40, 152.69, 1.50, 2.50, 42
98008, 27.20, 23.80, 152.69, 1.60, 2.90, 42
98018, 27.40, 23.50, 152.69, 1.60, 3.10, 41
98028, 27.10, 23.60, 152.69, 1.70, 3.50, 40
98038, 26.70, 24.00, 152.69, 1.50, 3.50, 41
98048, 26.40, 24.20, 152.69, 1.40, 3.20, 39
98058, 26.50, 24.30, 152.69, 1.30, 2.50, 39
98068, 26.10, 24.10, 152.69, 1.30, 2.00, 40
98078, 26.10, 24.60, 152.69, 1.40, 2.10, 40
98088, 26.10, 24.50, 152.69, 1.40, 2.70, 39
98098, 26.10, 24.50, 152.69, 1.50, 4.10, 37
98109, 25.90, 24.60, 152.69, 1.60, 5.90, 36
98119, 25.80, 24.90, 152.69, 1.60, 5.30, 37
98129, 26.00, 25.50, 168.35, 1.40, 3.60, 36
98139, 26.00, 24.80, 152.69, 1.30, 1.80, 34
98149, 25.80, 25.40, 152.69, 1.40, 2.00, 34
98159, 25.90, 25.10, 168.35, 1.60, 2.70, 35
98169, 26.10, 25.00, 152.69, 1.60, 2.70, 35
98179, 26.10, 24.50, 168.35, 1.70, 3.10, 35
98189, 26.20, 24.30, 152.69, 1.50, 2.50, 36
98199, 26.20, 24.80, 168.35, 1.60, 3.00, 38
98209, 26.50, 25.10, 168.35, 1.50, 3.10, 38
98219, 26.80, 25.40, 168.35, 1.70, 3.40, 37
98229, 26.70, 24.90, 168.35, 1.60, 3.40, 38
98239, 26.80, 25.10, 168.35, 1.50, 2.70, 39
98250, 27.10, 25.30, 168.35, 1.30, 2.40, 39
98260, 27.30, 24.60, 168.35, 1.50, 2.00, 37
98270, 27.00, 23.80, 168.35, 1.40, 2.60, 37
98280, 26.80, 24.30, 168.35, 1.50, 2.80, 36
98290, 26.50, 24.60, 168.35, 1.50, 2.80, 36
98300, 26.50, 24.90, 168.35, 1.60, 2.70, 37
98310, 26.50, 25.40, 168.35, 1.60, 2.50, 36
98320, 26.60, 25.90, 168.35, 1.50, 2.50, 36
98330, 26.60, 24.50, 186.37, 1.40, 2.20, 35
98340, 26.70, 24.00, 168.35, 1.40, 2.10, 34
98350, 26.30, 24.10, 168.35, 1.40, 2.50, 35
98360, 25.80, 24.80, 168.35, 1.60, 2.90, 35
98370, 25.90, 24.60, 186.37, 1.50, 3.00, 35
98381, 26.00, 24.50, 168.35, 1.60, 2.90, 36
98391, 26.10, 24.70, 168.35, 1.50, 2.20, 36
98401, 26.30, 24.80, 186.37, 1.60, 3.10, 38
98411, 26.60, 25.10, 186.37, 1.50, 3.10, 38
98421, 26.80, 24.60, 186.37, 1.50, 3.30, 38
98431, 26.80, 24.00, 186.37, 1.50, 2.90, 38
98441, 26.80, 24.40, 186.37, 1.50, 3.00, 37
98451, 26.60, 25.30, 186.37, 1.60, 3.20, 36
98461, 26.40, 25.40, 186.37, 1.70, 3.40, 34
98471, 26.20, 25.50, 186.37, 1.80, 3.30, 33
98481, 25.90, 25.70, 186.37, 1.70, 2.90, 34
98491, 25.90, 26.20, 186.37, 1.60, 3.20, 34
98501, 26.10, 25.60, 186.37, 1.40, 2.70, 31
98512, 26.10, 25.80, 186.37, 1.40, 2.70, 31
98522, nan, nan, 186.37, 1.50, 2.10, 32
98532, 25.40, 25.80, 186.37, 1.60, 2.70, 32
98542, 25.40, 25.80, 186.37, 1.60, 4.50, 32
98552, 25.40, 26.10, 186.37, 1.50, 5.30, 33
98562, 25.60, 25.70, 186.37, 1.50, 4.90, 33
98572, 25.60, 26.00, 186.37, 1.60, 3.40, 33
98582, 25.70, 26.10, 186.37, 1.50, 2.70, 34
98592, 25.80, 25.50, 186.37, 1.50, 3.30, 34
98602, 25.90, 25.50, 186.37, 1.40, 3.00, 34
98612, 26.00, 25.70, 186.37, 1.50, 3.50, 33
98622, 26.10, 25.70, 186.37, 1.40, 3.20, 31
98632, 25.60, 25.10, 186.37, 1.40, 3.20, 31
98642, 25.20, 25.00, 186.37, 1.40, 2.50, 31
98653, 24.90, 25.40, 207.23, 1.40, 2.30, 31
98663, 24.60, 25.40, 186.37, 1.40, 2.70, 31
98673, 24.40, 26.20, 186.37, 1.60, 2.70, 32
98683, 24.60, 26.40, 186.37, 1.50, 2.70, 34
98693, 24.90, 25.80, 207.23, 1.50, 2.60, 35
98703, 25.20, 25.20, 186.37, 1.40, 2.60, 35
98713, 25.50, 25.10, 186.37, 1.50, 2.60, 36
98723, 25.90, 24.90, 186.37, 1.70, 2.60, 37
98733, 26.30, 24.70, 186.37, 1.80, 2.80, 38
98743, 26.70, 24.70, 186.37, 1.80, 2.60, 39
98753, 27.10, 24.70, 186.37, 1.50, 2.20, 41
98763, 27.60, 24.90, 186.37, 1.30, 2.20, 42
98773, 28.00, 25.80, 186.37, 1.30, 2.80, 42
98784, 28.40, 25.80, 186.37, 1.40, 4.20, 42
98794, 28.70, 26.10, 186.37, 1.50, 4.70, 38
98804, 28.40, 24.30, 186.37, 1.50, 4.00, 38
98814, 28.00, 24.20, 186.37, 1.50, 2.70, 38
98824, 28.00, 25.10, 186.37, 1.60, 2.10, 36
98834, 27.70, 24.70, 186.37, 1.50, 2.30, 33
98844, 27.20, 24.60, 186.37, 1.50, 2.90, 33
98854, 26.50, 24.70, 186.37, 1.40, 2.80, 34
98864, 26.10, 25.30, 186.37, 1.40, 2.60, 33
98874, 26.10, 25.10, 186.37, 1.30, 3.50, 33
98884, 25.70, 25.40, 207.23, 1.30, 3.70, 33
98894, 25.80, 25.70, 186.37, 1.50, 3.90, 32
98904, 25.80, 25.00, 186.37, 1.60, 4.40, 33
98915, 25.80, 24.70, 186.37, 1.60, 4.10, 34
98925, 25.70, 25.10, 186.37, 1.50, 5.20, 34
98935, 25.90, 25.80, 186.37, 1.50, 3.30, 35
98945, 26.10, 25.80, 186.37, 1.50, 3.60, 36
98955, 26.50, 25.70, 186.37, 1.50, 2.70, 38
98965, 26.80, 25.50, 186.37, 1.40, 2.70, 38
98975, 27.20, 25.40, 207.23, 1.40, 2.60, 40
98985, 27.50, 24.90, 186.37, 1.40, 2.30, 40
98995, 27.90, 24.90, 186.37, 1.50, 2.50, 40
99005, 28.20, 24.50, 186.37, 1.40, 2.10, 41
99015, 28.60, 24.50, 186.37, 1.50, 2.60, 40
99025, 28.90, 24.10, 186.37, 1.50, 3.10, 40
99035, 29.10, 23.40, 186.37, 1.50, 3.10, 39
99046, 29.30, 23.20, 186.37, 1.30, 3.00, 38
99056, 29.50, 23.00, 186.37, 1.20, 2.20, 38
99066, 29.70, 23.40, 207.23, 1.20, 2.20, 40
99076, 29.90, 23.70, 186.37, 1.30, 1.70, 41
99086, 30.00, 23.80, 186.37, 1.30, 1.80, 42
99096, 29.90, 23.60, 186.37, 1.60, 2.80, 42
99106, 30.00, 23.60, 186.37, 1.70, 3.40, 40
99116, 29.50, 22.90, 186.37, 1.80, 3.70, 38
99126, 28.70, 23.90, 186.37, 1.60, 3.50, 38
99136, 28.70, 24.90, 186.37, 1.50, 3.10, 35
99146, 28.00, 23.10, 186.37, 1.60, 3.20, 31
99156, 27.10, 23.10, 207.23, 1.60, 2.50, 31
99166, 26.20, 23.70, 186.37, 1.60, 2.50, 33
99176, 25.90, 24.00, 207.23, 1.50, 2.40, 34
99187, 25.90, 24.30, 207.23, 1.50, 2.90, 32
99197, 26.10, 25.30, 207.23, 1.50, 2.70, 33
99207, 26.00, 25.10, 186.37, 1.50, 3.00, 33
99217, 26.10, 25.00, 207.23, 1.40, 2.40, 33
99227, 25.90, 24.90, 207.23, 1.60, 2.50, 34
99237, 26.00, 26.00, 186.37, 1.50, 2.00, 35
99247, 26.30, 26.10, 186.37, 1.50, 2.20, 35
99257, 26.60, 24.90, 207.23, 1.40, 2.40, 36
99267, 26.80, 24.40, 186.37, 1.50, 2.70, 36
99277, 27.10, 23.70, 186.37, 1.40, 2.90, 36
99287, 27.50, 24.20, 186.37, 1.40, 2.70, 37
99297, 27.50, 23.40, 186.37, 1.40, 2.70, 38
99307, 27.60, 23.00, 207.23, 1.50, 2.40, 40
99318, 27.80, 22.80, 207.23, 1.60, 2.20, 41
99328, 28.10, 22.70, 186.37, 1.60, 2.60, 42
99338, 28.30, 23.00, 207.23, 1.40, 2.30, 42
99348, 28.50, 23.40, 186.37, 1.40, 2.50, 43
99358, 28.80, 23.80, 186.37, 1.40, 2.30, 45
99368, 29.00, 24.20, 186.37, 1.50, 2.40, 46
99378, 29.30, 22.70, 186.37, 1.40, 2.30, 47
99388, 29.50, 22.10, 186.37, 1.40, 2.80, 47
99398, 29.80, 21.80, 186.37, 1.40, 2.70, 45
99408, 30.00, 22.00, 186.37, 1.60, 2.90, 45
99418, 29.90, 21.10, 186.37, 1.50, 2.10, 45
99428, 30.00, 20.60, 186.37, 1.50, 2.10, 46
99438, 30.20, 20.30, 186.37, 1.40, 1.90, 47
99449, 30.50, 20.10, 186.37, 1.50, 2.00, 48
99459, 30.70, 20.50, 186.37, 1.40, 2.20, 48
99469, 30.90, 21.00, 186.37, 1.60, 2.50, 50
99479, 31.10, 20.90, 186.37, 1.60, 2.80, 49
99489, 31.20, 21.10, 186.37, 1.60, 2.70, 50
99499, 31.40, 20.30, 186.37, 1.50, 2.40, 50
99509, 31.50, 19.90, 186.37, 1.50, 2.40, 48
99519, 31.50, 20.40, 186.37, 1.30, 3.10, 47
99529, 31.40, 20.70, 186.37, 1.30, 3.40, 48
99539, 30.70, 19.90, 186.37, 1.40, 3.60, 47
99549, 30.40, 20.00, 186.37, 1.40, 2.80, 45
99559, 29.50, 20.00, 186.37, 1.50, 2.80, 45
99569, 29.00, 21.10, 186.37, 1.40, 2.00, 43
99579, 28.60, 21.60, 186.37, 1.40, 2.10, 45
99590, 28.30, 22.20, 186.37, 1.50, 2.40, 41
99600, 28.10, 22.10, 186.37, 1.50, 2.50, 39
99610, 27.60, 21.80, 186.37, 1.60, 3.10, 41
99620, 27.30, 22.10, 186.37, 1.60, 3.00, 40
99630, 27.10, 22.90, 186.37, 1.60, 3.10, 38
99640, 26.60, 22.60, 207.23, 1.40, 2.20, 38
99650, 26.30, 23.00, 186.37, 1.40, 2.10, 37
99660, 25.90, 22.70, 186.37, 1.30, 2.50, 36
99670, 25.70, 23.50, 207.23, 1.40, 2.60, 36
99680, 25.30, 23.40, 207.23, 1.30, 2.20, 36
99690, 25.10, 24.30, 186.37, 1.30, 2.50, 35
99700, 25.10, 24.60, 207.23, 1.40, 2.60, 34
99710, 24.90, 24.30, 186.37, 1.50, 3.00, 34
99721, 24.80, 24.50, 207.23, 1.60, 2.30, 34
99731, 24.80, 24.30, 207.23, 1.50, 2.30, 34
99741, 24.80, 24.50, 207.23, 1.40, 1.90, 35
99751, 24.80, 24.80, 207.23, 1.40, 1.90, 33
99761, 24.70, 24.60, 207.23, 1.50, 2.00, 33
99771, 24.40, 25.10, 207.23, 1.50, 2.20, 31
99781, 24.50, 25.20, 207.23, 1.60, 2.40, 30
99791, 24.10, 24.60, 207.23, 1.50, 2.50, 28
99801, 23.80, 24.80, 207.23, 1.40, 2.20, 27
99811, 23.50, 25.10, 207.23, 1.30, 2.40, 27
99821, 23.30, 25.20, 207.23, 1.30, 2.30, 27
99831, 23.10, 25.80, 231.55, 1.40, 3.00, 27
99841, 22.90, 25.40, 207.23, 1.50, 3.60, 28
99852, 22.80, 24.90, 207.23, 1.60, 3.50, 28
99862, 23.00, 25.20, 207.23, 1.50, 2.80, 29
99872, 23.00, 25.50, 207.23, 1.40, 2.50, 28
99882, 23.10, 26.10, 207.23, 1.40, 2.50, 29
99892, 23.40, 25.50, 207.23, 1.40, 2.50, 29
99902, 23.70, 25.10, 207.23, 1.50, 2.00, 30
99912, 23.90, 25.50, 207.23, 1.40, 2.00, 30
99922, 24.10, 25.30, 207.23, 1.50, 2.30, 31
99932, 24.30, 25.60, 207.23, 1.60, 2.30, 31
99942, 24.60, 25.20, 207.23, 1.60, 2.30, 32
99952, 24.90, 25.30, 207.23, 1.70, 2.20, 33
99962, 25.20, 25.50, 207.23, 1.70, 2.10, 33
99972, 25.40, 25.40, 207.23, 1.70, 2.10, 33
99983, 25.60, 24.70, 207.23, 1.60, 2.20, 33
99993, 25.50, 24.70, 207.23, 1.50, 2.20, 33
100003, 25.60, 24.90, 207.23, 1.50, 2.40, 33
100013, 25.70, 25.40, 207.23, 1.50, 2.70, 35
100023, 25.90, 25.30, 207.23, 1.60, 3.00, 36
100033, 26.20, 25.20, 207.23, 1.50, 2.80, 36
100043, 26.50, 25.70, 207.23, 1.50, 2.40, 36
100053, 26.70, 24.50, 207.23, 1.40, 2.20, 37
100063, 26.90, 24.10, 207.23, 1.50, 2.40, 37
100073, 27.10, 24.10, 207.23, 1.50, 2.00, 38
100083, 27.40, 24.10, 207.23, 1.60, 2.30, 37
100093, 27.70, 24.20, 207.23, 1.60, 2.90, 36
100103, 27.50, 24.20, 207.23, 1.60, 3.00, 36
100114, 27.60, 24.50, 207.23, 1.40, 2.90, 35
100124, 27.50, 24.70, 207.23, 1.30, 2.40, 34
100134, 27.30, 24.40, 207.23, 1.40, 2.90, 33
100144, 26.90, 24.80, 207.23, 1.60, 3.10, 33
100154, 26.80, 25.10, 207.23, 1.80, 3.80, 33
100164, 26.80, 25.50, 207.23, 1.60, 3.50, 33
100174, 27.10, 25.40, 207.23, 1.60, 3.30, 34
100184, 27.20, 24.30, 207.23, 1.50, 2.40, 34
100194, 27.20, 24.30, 207.23, 1.50, 3.10, 34
100204, 27.40, 25.00, 207.23, 1.50, 2.90, 32
100214, 27.50, 24.70, 207.23, 1.50, 3.00, 30
100224, 27.30, 25.00, 207.23, 1.50, 2.00, 27
100234, 26.70, 24.30, 207.23, 1.40, 2.00, 26
100245, 25.60, 24.10, 231.55, 1.50, 2.20, 26
100255, 25.20, 24.40, 207.23, 1.50, 2.30, 27
100265, 24.90, 25.20, 207.23, 1.50, 2.20, 27
100275, 25.10, 25.30, 207.23, 1.40, 2.40, 28
100285, 25.20, 25.50, 207.23, 1.40, 2.50, 28
100295, 25.40, 26.20, 207.23, 1.60, 2.60, 28
100305, 25.60, 26.00, 207.23, 1.50, 2.00, 28
100315, 25.50, 25.20, 207.23, 1.60, 2.10, 28
100325, 25.80, 25.70, 207.23, 1.50, 2.20, 29
100335, 26.00, 26.30, 207.23, 1.60, 2.30, 29
100345, 26.20, 26.00, 207.23, 1.40, 2.60, 28
100355, 26.40, 24.60, 231.55, 1.30, 2.30, 28
100365, 26.30, 24.90, 207.23, 1.50, 4.30, 28
100375, 26.00, 24.30, 207.23, 1.50, 3.90, 27
100386, 25.80, 24.70, 207.23, 1.50, 4.10, 27
100396, 25.90, 24.80, 231.55, 1.40, 2.00, 27
100406, 25.90, 24.90, 231.55, 1.40, 2.00, 26
100416, 25.40, 24.90, 231.55, 1.50, 2.00, 26
100426, 25.00, 25.70, 207.23, 1.50, 1.90, 25
100436, 24.80, 26.30, 207.23, 1.50, 2.20, 26
100446, 24.80, 26.20, 231.55, 1.50, 2.20, 24
100456, 24.60, 25.70, 231.55, 1.50, 2.70, 24
100466, 24.10, 25.50, 207.23, 1.50, 2.80, 25
100476, 24.30, 26.40, 207.23, 1.60, 3.00, 25
100486, 24.30, 26.20, 207.23, 1.50, 3.30, 24
100496, 24.10, 25.70, 207.23, 1.50, 3.10, 25
100506, 24.00, 26.20, 231.55, 1.50, 2.80, 25
100517, 24.10, 26.70, 231.55, 1.60, 2.30, 25
100527, 24.40, 26.20, 231.55, 1.80, 3.30, 25
100537, 24.40, 26.60, 231.55, 1.90, 3.60, 25
100547, 24.40, 26.40, 231.55, 1.80, 3.70, 26
100557, 24.60, 26.80, 231.55, 1.60, 2.70, 25
100567, 24.70, 27.00, 231.55, 1.70, 3.20, 26
100577, 24.80, 26.40, 231.55, 1.60, 2.80, 26
100587, 24.80, 26.10, 231.55, 1.60, 2.70, 26
